id	date	time	signal
7001001018	2024-08-23	17:31:03	-51.0
7001001021	2024-08-23	17:31:07	-66.0
7001001027	2024-08-23	17:31:11	-57.0
7001001018	2024-08-23	17:31:13	-51.0
7001001021	2024-08-23	17:31:17	-67.0
7001001027	2024-08-23	17:31:21	-57.0
7001001018	2024-08-23	17:31:23	-50.0
7001001021	2024-08-23	17:31:27	-67.0
7001001027	2024-08-23	17:31:31	-62.0
7001001018	2024-08-23	17:31:33	-60.0
7001001021	2024-08-23	17:31:37	-63.0
7001001027	2024-08-23	17:31:41	-62.0
7001001018	2024-08-23	17:31:43	-59.0
7001001021	2024-08-23	17:31:47	-61.0
7001001027	2024-08-23	17:31:51	-62.0
7001001018	2024-08-23	17:31:53	-59.0
7001001021	2024-08-23	17:31:57	-61.0
7001001027	2024-08-23	17:32:01	-62.0
7001001018	2024-08-23	17:32:03	-59.0
7001001021	2024-08-23	17:32:07	-61.0
7001001027	2024-08-23	17:32:11	-62.0
7001001018	2024-08-23	17:32:13	-60.0
7001001021	2024-08-23	17:32:17	-62.0
7001001027	2024-08-23	17:32:21	-62.0
7001001018	2024-08-23	17:32:23	-60.0
7001001021	2024-08-23	17:32:27	-61.0
7001001027	2024-08-23	17:32:31	-61.0
7001001018	2024-08-23	17:32:33	-60.0
7001001021	2024-08-23	17:32:37	-62.0
7001001027	2024-08-23	17:32:41	-63.0
7001001018	2024-08-23	17:32:43	-60.0
7001001021	2024-08-23	17:32:47	-62.0
7001001027	2024-08-23	17:32:51	-62.0
7001001018	2024-08-23	17:32:53	-60.0
7001001021	2024-08-23	17:32:57	-62.0
7001001027	2024-08-23	17:33:01	-63.0
7001001018	2024-08-23	17:33:03	-60.0
7001001021	2024-08-23	17:33:07	-91.0
7001001027	2024-08-23	17:33:11	-79.0
7001001018	2024-08-23	17:33:13	-67.0
7001001021	2024-08-23	17:33:17	-72.0
7001001027	2024-08-23	17:33:21	-80.0
7001001018	2024-08-23	17:33:23	-67.0
7001001021	2024-08-23	17:33:27	-72.0
7001001027	2024-08-23	17:33:31	-81.0
7001001018	2024-08-23	17:33:33	-67.0
7001001021	2024-08-23	17:33:37	-72.0
7001001027	2024-08-23	17:33:41	-82.0
7001001018	2024-08-23	17:33:43	-68.0
7001001021	2024-08-23	17:33:47	-72.0
7001001027	2024-08-23	17:33:51	-81.0
7001001018	2024-08-23	17:33:53	-68.0
7001001021	2024-08-23	17:33:57	-72.0
7001001027	2024-08-23	17:34:01	-81.0
7001001018	2024-08-23	17:34:03	-67.0
7001001021	2024-08-23	17:34:07	-72.0
7001001027	2024-08-23	17:34:11	-81.0
7001001018	2024-08-23	17:34:13	-68.0
7001001021	2024-08-23	17:34:17	-72.0
7001001027	2024-08-23	17:34:21	-82.0
7001001018	2024-08-23	17:34:23	-67.0
7001001021	2024-08-23	17:34:27	-72.0
7001001027	2024-08-23	17:34:31	-81.0
7001001018	2024-08-23	17:34:33	-67.0
7001001021	2024-08-23	17:34:37	-72.0
7001001027	2024-08-23	17:34:41	-82.0
7001001018	2024-08-23	17:34:43	-67.0
7001001021	2024-08-23	17:34:47	-72.0
7001001027	2024-08-23	17:34:51	-81.0
7001001018	2024-08-23	17:34:53	-67.0
7001001021	2024-08-23	17:34:57	-72.0
7001001027	2024-08-23	17:35:01	-80.0
7001001018	2024-08-23	17:35:03	-68.0
7001001021	2024-08-23	17:35:07	-72.0
7001001027	2024-08-23	17:35:11	-81.0
7001001018	2024-08-23	17:35:13	-67.0
7001001021	2024-08-23	17:35:17	-72.0
7001001027	2024-08-23	17:35:21	-81.0
7001001018	2024-08-23	17:35:23	-68.0
7001001021	2024-08-23	17:35:27	-72.0
7001001027	2024-08-23	17:35:31	-82.0
7001001018	2024-08-23	17:35:33	-68.0
7001001021	2024-08-23	17:35:37	-72.0
7001001027	2024-08-23	17:35:41	-81.0
7001001018	2024-08-23	17:35:43	-68.0
7001001021	2024-08-23	17:35:47	-72.0
7001001027	2024-08-23	17:35:51	-80.0
7001001018	2024-08-23	17:35:53	-68.0
7001001021	2024-08-23	17:35:57	-72.0
7001001027	2024-08-23	17:36:01	-81.0
7001001018	2024-08-23	17:36:03	-68.0
7001001021	2024-08-23	17:36:07	-72.0
7001001027	2024-08-23	17:36:11	-81.0
7001001018	2024-08-23	17:36:13	-68.0
7001001021	2024-08-23	17:36:17	-72.0
7001001027	2024-08-23	17:36:21	-81.0
7001001018	2024-08-23	17:36:23	-67.0
7001001021	2024-08-23	17:36:27	-72.0
7001001027	2024-08-23	17:36:31	-81.0
7001001018	2024-08-23	17:36:33	-68.0
7001001021	2024-08-23	17:36:37	-72.0
7001001027	2024-08-23	17:36:41	-81.0
7001001018	2024-08-23	17:36:43	-67.0
7001001021	2024-08-23	17:36:47	-72.0
7001001027	2024-08-23	17:36:51	-80.0
7001001018	2024-08-23	17:36:53	-67.0
7001001021	2024-08-23	17:36:57	-72.0
7001001027	2024-08-23	17:37:01	-81.0
7001001018	2024-08-23	17:37:03	-68.0
7001001021	2024-08-23	17:37:07	-72.0
7001001027	2024-08-23	17:37:11	-80.0
7001001018	2024-08-23	17:37:13	-67.0
7001001021	2024-08-23	17:37:17	-72.0
7001001027	2024-08-23	17:37:21	-80.0
7001001018	2024-08-23	17:37:23	-67.0
7001001021	2024-08-23	17:37:27	-72.0
7001001027	2024-08-23	17:37:31	-80.0
7001001018	2024-08-23	17:37:33	-68.0
7001001021	2024-08-23	17:37:37	-72.0
7001001027	2024-08-23	17:37:41	-81.0
7001001018	2024-08-23	17:37:43	-68.0
7001001021	2024-08-23	17:37:47	-72.0
7001001027	2024-08-23	17:37:51	-82.0
7001001018	2024-08-23	17:37:53	-67.0
7001001021	2024-08-23	17:37:57	-72.0
7001001027	2024-08-23	17:38:01	-82.0
7001001018	2024-08-23	17:38:03	-68.0
7001001021	2024-08-23	17:38:07	-71.0
7001001027	2024-08-23	17:38:11	-73.0
7001001018	2024-08-23	17:38:13	-63.0
7001001021	2024-08-23	17:38:17	-89.0
7001001027	2024-08-23	17:38:21	-62.0
7001001018	2024-08-23	17:38:23	-60.0
7001001021	2024-08-23	17:38:27	-58.0
7001001027	2024-08-23	17:38:31	-76.0
7001001018	2024-08-23	17:38:33	-82.0
7001001021	2024-08-23	17:38:37	-73.0
7001001027	2024-08-23	17:38:41	-89.0
7001001018	2024-08-23	17:38:43	-78.0
7001001021	2024-08-23	17:38:47	-83.0
7001001027	2024-08-23	17:38:51	-70.0
7001001018	2024-08-23	17:38:53	-60.0
7001001021	2024-08-23	17:38:57	-61.0
7001001027	2024-08-23	17:39:01	-63.0
7001001018	2024-08-23	17:39:03	-61.0
7001001021	2024-08-23	17:39:07	-61.0
7001001027	2024-08-23	17:39:11	-66.0
7001001018	2024-08-23	17:39:13	-59.0
7001001021	2024-08-23	17:39:17	-56.0
7001001027	2024-08-23	17:39:21	-61.0
7001001018	2024-08-23	17:39:23	-58.0
7001001021	2024-08-23	17:39:27	-56.0
7001001027	2024-08-23	17:39:31	-62.0
7001001018	2024-08-23	17:39:33	-58.0
7001001021	2024-08-23	17:39:37	-56.0
7001001027	2024-08-23	17:39:41	-61.0
7001001018	2024-08-23	17:39:43	-58.0
7001001021	2024-08-23	17:39:47	-56.0
7001001027	2024-08-23	17:39:51	-61.0
7001001018	2024-08-23	17:39:53	-57.0
7001001021	2024-08-23	17:39:57	-56.0
7001001027	2024-08-23	17:40:01	-61.0
7001001018	2024-08-23	17:40:03	-58.0
7001001021	2024-08-23	17:40:07	-56.0
7001001027	2024-08-23	17:40:11	-61.0
7001001018	2024-08-23	17:40:13	-58.0
7001001021	2024-08-23	17:40:17	-56.0
7001001027	2024-08-23	17:40:21	-61.0
7001001018	2024-08-23	17:40:23	-58.0
7001001021	2024-08-23	17:40:27	-56.0
7001001027	2024-08-23	17:40:31	-61.0
7001001018	2024-08-23	17:40:33	-58.0
7001001021	2024-08-23	17:40:37	-56.0
7001001027	2024-08-23	17:40:41	-61.0
7001001018	2024-08-23	17:40:43	-57.0
7001001021	2024-08-23	17:40:47	-56.0
7001001027	2024-08-23	17:40:51	-61.0
7001001018	2024-08-23	17:40:53	-58.0
7001001021	2024-08-23	17:40:57	-56.0
7001001027	2024-08-23	17:41:01	-62.0
7001001018	2024-08-23	17:41:03	-58.0
7001001021	2024-08-23	17:41:07	-56.0
7001001027	2024-08-23	17:41:11	-61.0
7001001018	2024-08-23	17:41:13	-58.0
7001001021	2024-08-23	17:41:17	-56.0
7001001027	2024-08-23	17:41:21	-62.0
7001001018	2024-08-23	17:41:23	-58.0
7001001021	2024-08-23	17:41:27	-56.0
7001001027	2024-08-23	17:41:31	-61.0
7001001018	2024-08-23	17:41:33	-58.0
7001001021	2024-08-23	17:41:37	-56.0
7001001027	2024-08-23	17:41:41	-61.0
7001001018	2024-08-23	17:41:43	-58.0
7001001021	2024-08-23	17:41:47	-56.0
7001001027	2024-08-23	17:41:51	-62.0
7001001018	2024-08-23	17:41:53	-59.0
7001001021	2024-08-23	17:41:57	-56.0
7001001027	2024-08-23	17:42:01	-60.0
7001001018	2024-08-23	17:42:03	-58.0
7001001021	2024-08-23	17:42:07	-56.0
7001001027	2024-08-23	17:42:11	-61.0
7001001018	2024-08-23	17:42:13	-59.0
7001001021	2024-08-23	17:42:17	-56.0
7001001027	2024-08-23	17:42:21	-61.0
7001001018	2024-08-23	17:42:23	-59.0
7001001021	2024-08-23	17:42:27	-56.0
7001001027	2024-08-23	17:42:31	-61.0
7001001018	2024-08-23	17:42:33	-59.0
7001001021	2024-08-23	17:42:37	-56.0
7001001027	2024-08-23	17:42:41	-61.0
7001001018	2024-08-23	17:42:43	-59.0
7001001021	2024-08-23	17:42:47	-56.0
7001001027	2024-08-23	17:42:51	-61.0
7001001018	2024-08-23	17:42:53	-59.0
7001001021	2024-08-23	17:42:57	-56.0
7001001027	2024-08-23	17:43:01	-61.0
7001001018	2024-08-23	17:43:03	-56.0
7001001021	2024-08-23	17:43:07	-94.0
7001001027	2024-08-23	17:43:11	-61.0
7001001018	2024-08-23	17:43:13	-56.0
7001001021	2024-08-23	17:43:17	-93.0
7001001027	2024-08-23	17:43:21	-61.0
7001001018	2024-08-23	17:43:23	-56.0
7001001021	2024-08-23	17:43:27	-93.0
7001001027	2024-08-23	17:43:31	-62.0
7001001018	2024-08-23	17:43:33	-56.0
7001001021	2024-08-23	17:43:37	-94.0
7001001027	2024-08-23	17:43:41	-62.0
7001001018	2024-08-23	17:43:43	-56.0
7001001021	2024-08-23	17:43:47	-95.0
7001001027	2024-08-23	17:43:51	-62.0
7001001018	2024-08-23	17:43:53	-55.0
7001001021	2024-08-23	17:43:57	-93.0
7001001027	2024-08-23	17:44:01	-62.0
7001001018	2024-08-23	17:44:03	-56.0
7001001021	2024-08-23	17:44:07	-94.0
7001001027	2024-08-23	17:44:11	-61.0
7001001018	2024-08-23	17:44:13	-56.0
7001001021	2024-08-23	17:44:17	-94.0
7001001027	2024-08-23	17:44:21	-61.0
7001001018	2024-08-23	17:44:23	-56.0
7001001021	2024-08-23	17:44:27	-93.0
7001001027	2024-08-23	17:44:31	-61.0
7001001018	2024-08-23	17:44:33	-56.0
7001001021	2024-08-23	17:44:37	-94.0
7001001027	2024-08-23	17:44:41	-61.0
7001001018	2024-08-23	17:44:43	-56.0
7001001021	2024-08-23	17:44:47	-95.0
7001001027	2024-08-23	17:44:51	-61.0
7001001018	2024-08-23	17:44:53	-56.0
7001001021	2024-08-23	17:44:57	-93.0
7001001027	2024-08-23	17:45:01	-62.0
7001001018	2024-08-23	17:45:03	-55.0
7001001021	2024-08-23	17:45:07	-93.0
7001001027	2024-08-23	17:45:11	-62.0
7001001018	2024-08-23	17:45:13	-55.0
7001001021	2024-08-23	17:45:17	-93.0
7001001027	2024-08-23	17:45:21	-62.0
7001001018	2024-08-23	17:45:23	-56.0
7001001021	2024-08-23	17:45:27	-95.0
7001001027	2024-08-23	17:45:31	-62.0
7001001018	2024-08-23	17:45:33	-55.0
7001001021	2024-08-23	17:45:37	-92.0
7001001027	2024-08-23	17:45:41	-62.0
7001001018	2024-08-23	17:45:43	-58.0
7001001021	2024-08-23	17:45:47	-92.0
7001001027	2024-08-23	17:45:51	-61.0
7001001018	2024-08-23	17:45:53	-57.0
7001001021	2024-08-23	17:45:57	-91.0
7001001027	2024-08-23	17:46:01	-61.0
7001001018	2024-08-23	17:46:03	-57.0
7001001021	2024-08-23	17:46:07	-94.0
7001001027	2024-08-23	17:46:11	-61.0
7001001018	2024-08-23	17:46:13	-58.0
7001001021	2024-08-23	17:46:17	-91.0
7001001027	2024-08-23	17:46:21	-61.0
7001001018	2024-08-23	17:46:23	-58.0
7001001021	2024-08-23	17:46:27	-92.0
7001001027	2024-08-23	17:46:31	-61.0
7001001018	2024-08-23	17:46:33	-57.0
7001001021	2024-08-23	17:46:37	-91.0
7001001027	2024-08-23	17:46:41	-61.0
7001001018	2024-08-23	17:46:43	-57.0
7001001021	2024-08-23	17:46:47	-91.0
7001001027	2024-08-23	17:46:51	-61.0
7001001018	2024-08-23	17:46:53	-57.0
7001001021	2024-08-23	17:46:57	-91.0
7001001027	2024-08-23	17:47:01	-61.0
7001001018	2024-08-23	17:47:03	-57.0
7001001021	2024-08-23	17:47:07	-91.0
7001001027	2024-08-23	17:47:11	-61.0
7001001018	2024-08-23	17:47:13	-57.0
7001001021	2024-08-23	17:47:17	-91.0
7001001027	2024-08-23	17:47:21	-61.0
7001001018	2024-08-23	17:47:23	-57.0
7001001021	2024-08-23	17:47:27	-91.0
7001001027	2024-08-23	17:47:31	-61.0
7001001018	2024-08-23	17:47:33	-57.0
7001001021	2024-08-23	17:47:37	-90.0
7001001027	2024-08-23	17:47:41	-61.0
7001001018	2024-08-23	17:47:43	-57.0
7001001021	2024-08-23	17:47:47	-90.0
7001001027	2024-08-23	17:47:51	-61.0
7001001018	2024-08-23	17:47:53	-57.0
7001001021	2024-08-23	17:47:57	-91.0
7001001027	2024-08-23	17:48:01	-61.0
7001001018	2024-08-23	17:48:03	-57.0
7001001021	2024-08-23	17:48:07	-89.0
7001001027	2024-08-23	17:48:11	-61.0
7001001018	2024-08-23	17:48:13	-57.0
7001001021	2024-08-23	17:48:17	-95.0
7001001027	2024-08-23	17:48:21	-61.0
7001001018	2024-08-23	17:48:23	-57.0
7001001021	2024-08-23	17:48:27	-94.0
7001001027	2024-08-23	17:48:31	-61.0
7001001018	2024-08-23	17:48:33	-58.0
7001001021	2024-08-23	17:48:37	-93.0
7001001027	2024-08-23	17:48:41	-62.0
7001001018	2024-08-23	17:48:43	-57.0
7001001021	2024-08-23	17:48:47	-93.0
7001001027	2024-08-23	17:48:51	-61.0
7001001018	2024-08-23	17:48:53	-57.0
7001001021	2024-08-23	17:48:57	-92.0
7001001027	2024-08-23	17:49:01	-61.0
7001001018	2024-08-23	17:49:03	-57.0
7001001021	2024-08-23	17:49:07	-92.0
7001001027	2024-08-23	17:49:11	-61.0
7001001018	2024-08-23	17:49:13	-57.0
7001001021	2024-08-23	17:49:17	-93.0
7001001027	2024-08-23	17:49:21	-61.0
7001001018	2024-08-23	17:49:23	-57.0
7001001021	2024-08-23	17:49:27	-93.0
7001001027	2024-08-23	17:49:31	-61.0
7001001018	2024-08-23	17:49:33	-57.0
7001001021	2024-08-23	17:49:37	-91.0
7001001027	2024-08-23	17:49:41	-61.0
7001001018	2024-08-23	17:49:43	-58.0
7001001021	2024-08-23	17:49:47	-93.0
7001001027	2024-08-23	17:49:51	-61.0
7001001018	2024-08-23	17:49:53	-57.0
7001001021	2024-08-23	17:49:57	-93.0
7001001027	2024-08-23	17:50:01	-62.0
7001001018	2024-08-23	17:50:03	-57.0
7001001021	2024-08-23	17:50:07	-93.0
7001001027	2024-08-23	17:50:11	-61.0
7001001018	2024-08-23	17:50:13	-58.0
7001001021	2024-08-23	17:50:17	-91.0
7001001027	2024-08-23	17:50:21	-61.0
7001001018	2024-08-23	17:50:23	-58.0
7001001021	2024-08-23	17:50:27	-93.0
7001001027	2024-08-23	17:50:31	-61.0
7001001018	2024-08-23	17:50:33	-57.0
7001001021	2024-08-23	17:50:38	-94.0
7001001027	2024-08-23	17:50:41	-61.0
7001001018	2024-08-23	17:50:43	-57.0
7001001021	2024-08-23	17:50:47	-94.0
7001001027	2024-08-23	17:50:51	-61.0
7001001018	2024-08-23	17:50:53	-57.0
7001001021	2024-08-23	17:50:57	-92.0
7001001027	2024-08-23	17:51:01	-62.0
7001001018	2024-08-23	17:51:03	-58.0
7001001021	2024-08-23	17:51:07	-92.0
7001001027	2024-08-23	17:51:11	-61.0
7001001018	2024-08-23	17:51:13	-57.0
7001001018	2024-08-23	18:06:53	-84.0
7001001021	2024-08-23	18:06:57	-95.0
7001001018	2024-08-23	18:07:03	-84.0
7001001021	2024-08-23	18:07:07	-96.0
7001001018	2024-08-23	18:07:13	-84.0
7001001021	2024-08-23	18:07:17	-94.0
7001001027	2024-08-23	18:07:21	-81.0
7001001018	2024-08-23	18:07:23	-83.0
7001001021	2024-08-23	18:07:27	-76.0
7001001027	2024-08-23	18:07:31	-78.0
7001001018	2024-08-23	18:07:33	-82.0
7001001021	2024-08-23	18:07:37	-76.0
7001001027	2024-08-23	18:07:41	-79.0
7001001018	2024-08-23	18:07:43	-83.0
7001001021	2024-08-23	18:07:47	-76.0
7001001027	2024-08-23	18:07:51	-78.0
7001001018	2024-08-23	18:07:53	-82.0
7001001021	2024-08-23	18:07:57	-76.0
7001001027	2024-08-23	18:08:01	-78.0
7001001018	2024-08-23	18:08:03	-82.0
7001001021	2024-08-23	18:08:07	-76.0
7001001027	2024-08-23	18:08:11	-78.0
7001001018	2024-08-23	18:08:13	-83.0
7001001021	2024-08-23	18:08:17	-76.0
7001001027	2024-08-23	18:08:21	-79.0
7001001018	2024-08-23	18:08:23	-82.0
7001001021	2024-08-23	18:08:27	-76.0
7001001027	2024-08-23	18:08:31	-78.0
7001001018	2024-08-23	18:08:33	-83.0
7001001021	2024-08-23	18:08:37	-76.0
7001001027	2024-08-23	18:08:41	-78.0
7001001018	2024-08-23	18:08:43	-83.0
7001001021	2024-08-23	18:08:47	-76.0
7001001027	2024-08-23	18:08:51	-78.0
7001001018	2024-08-23	18:08:53	-83.0
7001001021	2024-08-23	18:08:57	-75.0
7001001027	2024-08-23	18:09:01	-79.0
7001001018	2024-08-23	18:09:03	-83.0
7001001021	2024-08-23	18:09:07	-76.0
7001001027	2024-08-23	18:09:11	-78.0
7001001018	2024-08-23	18:09:13	-83.0
7001001021	2024-08-23	18:09:17	-76.0
7001001027	2024-08-23	18:09:21	-78.0
7001001018	2024-08-23	18:09:23	-82.0
7001001021	2024-08-23	18:09:27	-76.0
7001001027	2024-08-23	18:09:31	-78.0
7001001018	2024-08-23	18:09:33	-83.0
7001001021	2024-08-23	18:09:37	-75.0
7001001027	2024-08-23	18:09:41	-78.0
7001001018	2024-08-23	18:09:43	-82.0
7001001021	2024-08-23	18:09:47	-76.0
7001001027	2024-08-23	18:09:51	-78.0
7001001018	2024-08-23	18:09:53	-83.0
7001001021	2024-08-23	18:09:57	-76.0
7001001027	2024-08-23	18:10:01	-79.0
7001001018	2024-08-23	18:10:03	-83.0
7001001021	2024-08-23	18:10:07	-76.0
7001001027	2024-08-23	18:10:11	-78.0
7001001018	2024-08-23	18:10:13	-82.0
7001001021	2024-08-23	18:10:17	-76.0
7001001027	2024-08-23	18:10:21	-78.0
7001001018	2024-08-23	18:10:23	-83.0
7001001021	2024-08-23	18:10:27	-76.0
7001001027	2024-08-23	18:10:31	-78.0
7001001018	2024-08-23	18:10:33	-83.0
7001001021	2024-08-23	18:10:37	-76.0
7001001027	2024-08-23	18:10:41	-78.0
7001001018	2024-08-23	18:10:43	-83.0
7001001021	2024-08-23	18:10:47	-76.0
7001001027	2024-08-23	18:10:51	-78.0
7001001018	2024-08-23	18:10:53	-83.0
7001001021	2024-08-23	18:10:57	-76.0
7001001027	2024-08-23	18:11:01	-78.0
7001001018	2024-08-23	18:11:03	-80.0
7001001021	2024-08-23	18:11:07	-90.0
7001001027	2024-08-23	18:11:11	-80.0
7001001018	2024-08-23	18:11:13	-83.0
7001001021	2024-08-23	18:11:17	-86.0
7001001027	2024-08-23	18:11:21	-79.0
7001001018	2024-08-23	18:11:23	-84.0
7001001021	2024-08-23	18:11:27	-84.0
7001001027	2024-08-23	18:11:31	-79.0
7001001018	2024-08-23	18:11:33	-84.0
7001001021	2024-08-23	18:11:37	-84.0
7001001027	2024-08-23	18:11:41	-78.0
7001001018	2024-08-23	18:11:43	-83.0
7001001021	2024-08-23	18:11:47	-84.0
7001001027	2024-08-23	18:11:51	-78.0
7001001018	2024-08-23	18:11:53	-84.0
7001001021	2024-08-23	18:11:57	-84.0
7001001027	2024-08-23	18:12:01	-78.0
7001001018	2024-08-23	18:12:03	-84.0
7001001021	2024-08-23	18:12:07	-85.0
7001001027	2024-08-23	18:12:11	-79.0
7001001018	2024-08-23	18:12:13	-84.0
7001001021	2024-08-23	18:12:17	-84.0
7001001027	2024-08-23	18:12:21	-78.0
7001001018	2024-08-23	18:12:23	-84.0
7001001021	2024-08-23	18:12:27	-84.0
7001001027	2024-08-23	18:12:31	-78.0
7001001018	2024-08-23	18:12:33	-84.0
7001001021	2024-08-23	18:12:37	-85.0
7001001027	2024-08-23	18:12:41	-79.0
7001001018	2024-08-23	18:12:43	-84.0
7001001021	2024-08-23	18:12:47	-85.0
7001001027	2024-08-23	18:12:51	-79.0
7001001018	2024-08-23	18:12:53	-84.0
7001001021	2024-08-23	18:12:57	-83.0
7001001027	2024-08-23	18:13:01	-79.0
7001001018	2024-08-23	18:13:03	-84.0
7001001021	2024-08-23	18:13:07	-82.0
7001001027	2024-08-23	18:13:11	-81.0
7001001018	2024-08-23	18:13:13	-84.0
7001001021	2024-08-23	18:13:17	-81.0
7001001027	2024-08-23	18:13:21	-81.0
7001001018	2024-08-23	18:13:23	-86.0
7001001021	2024-08-23	18:13:27	-83.0
7001001027	2024-08-23	18:13:31	-80.0
7001001018	2024-08-23	18:13:33	-86.0
7001001021	2024-08-23	18:13:37	-82.0
7001001027	2024-08-23	18:13:41	-80.0
7001001018	2024-08-23	18:13:43	-84.0
7001001021	2024-08-23	18:13:47	-84.0
7001001027	2024-08-23	18:13:51	-82.0
7001001018	2024-08-23	18:13:53	-88.0
7001001021	2024-08-23	18:13:57	-85.0
7001001027	2024-08-23	18:14:01	-82.0
7001001018	2024-08-23	18:14:03	-87.0
7001001021	2024-08-23	18:14:07	-84.0
7001001027	2024-08-23	18:14:11	-83.0
7001001018	2024-08-23	18:14:13	-87.0
7001001021	2024-08-23	18:14:17	-84.0
7001001027	2024-08-23	18:14:21	-82.0
7001001018	2024-08-23	18:14:23	-87.0
7001001021	2024-08-23	18:14:27	-85.0
7001001027	2024-08-23	18:14:31	-82.0
7001001018	2024-08-23	18:14:33	-88.0
7001001021	2024-08-23	18:14:37	-84.0
7001001027	2024-08-23	18:14:41	-83.0
7001001018	2024-08-23	18:14:43	-87.0
7001001021	2024-08-23	18:14:47	-84.0
7001001027	2024-08-23	18:14:51	-82.0
7001001018	2024-08-23	18:14:53	-88.0
7001001021	2024-08-23	18:14:57	-85.0
7001001027	2024-08-23	18:15:01	-82.0
7001001018	2024-08-23	18:15:03	-87.0
7001001021	2024-08-23	18:15:07	-84.0
7001001027	2024-08-23	18:15:11	-82.0
7001001018	2024-08-23	18:15:13	-87.0
7001001021	2024-08-23	18:15:17	-85.0
7001001027	2024-08-23	18:15:21	-83.0
7001001018	2024-08-23	18:15:23	-89.0
7001001021	2024-08-23	18:15:27	-84.0
7001001027	2024-08-23	18:15:31	-82.0
7001001018	2024-08-23	18:15:33	-87.0
7001001021	2024-08-23	18:15:37	-84.0
7001001027	2024-08-23	18:15:41	-82.0
7001001018	2024-08-23	18:15:43	-87.0
7001001021	2024-08-23	18:15:47	-85.0
7001001027	2024-08-23	18:15:51	-83.0
7001001018	2024-08-23	18:15:53	-87.0
7001001021	2024-08-23	18:15:57	-85.0
7001001027	2024-08-23	18:16:01	-82.0
7001001018	2024-08-23	18:16:03	-87.0
7001001021	2024-08-23	18:16:07	-84.0
7001001027	2024-08-23	18:16:11	-83.0
7001001018	2024-08-23	18:16:13	-87.0
7001001021	2024-08-23	18:16:17	-85.0
7001001027	2024-08-23	18:16:21	-83.0
7001001018	2024-08-23	18:16:23	-87.0
7001001021	2024-08-23	18:16:27	-85.0
7001001027	2024-08-23	18:16:31	-83.0
